,id,tid,tweet,user_id,coordinates,created_at,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,quoted_status_id,retweet_count,source,is_retweet,hashtag_id,text
286,267,1131614222444564481,"The girls are about to be mad with the workout I created today 😈

#Beastmode #BLGFitness 💪🏽",266,,2019-05-23 17:33:49,1,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,41.0,blgfitness
287,268,1131614222432055296,AHHHHHHHHWGYSBWHWKISG sister squad broke up but lookieeeee lookieeeeee,267,,2019-05-23 17:33:49,1,,,,en,1131260137815937024,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
288,269,1131614222427795458,"RT @BardsOfWar: Not JOE M!!! 

Just got word from @BeThePlan . Read the header bio... last word “parody.”

Stay alert. [DS] PsyOp in full e…",268,,2019-05-23 17:33:49,0,,,,en,1131594507508690944,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
289,270,1131614222457221122,RT @_aliyahcm: i wish I knew why this is so funny to me. I’ve been crying for like 5 mins. https://t.co/JhdxsdTMaM,269,,2019-05-23 17:33:49,0,,,,en,1130663812233777152,14154,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
290,271,1131614222444617729,RT @leesunrie: I still think about these... I-- 🥰💕 https://t.co/hqCuBIGZ4h,270,,2019-05-23 17:33:49,0,,,,en,,50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
291,272,1131614222453039106,"@mikedailly @HarveyJenni An arrogant, lying snake of a man with an ego the size of a galaxy. No respect whatsoever. Please vote SNP.",271,,2019-05-23 17:33:49,6,mikedailly,1131587112879443968,52041580,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
292,273,1131614222440456193,"When your deadly asleep and @Yfm play #shayela by @SlamEazzy

#Shayela by @SlamEazzy is out...♨♨♨

Follow the link… https://t.co/UqzdowO2su",272,,2019-05-23 17:33:49,260,,,,en,,183,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,42.0,shayela
293,273,1131614222440456193,"When your deadly asleep and @Yfm play #shayela by @SlamEazzy

#Shayela by @SlamEazzy is out...♨♨♨

Follow the link… https://t.co/UqzdowO2su",272,,2019-05-23 17:33:49,260,,,,en,,183,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,42.0,shayela
294,274,1131614226643062784,RT @smallbirdds: smoke ass and eat grass,273,,2019-05-23 17:33:50,0,,,,en,,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
295,275,1131614226630545408,"RT @bawarmy: Survival positives;

Money
More TV coverage
Bigger gates
Edinburgh, Killie class away days

Relegation Positives;

4 x derby g…",274,,2019-05-23 17:33:50,0,,,,en,,8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
296,276,1131614226626179072,RT @kobaelei: It’s graduation season!! Here’s a friendly reminder that balloons do not fly to space!! So please be considerate and dispose…,275,,2019-05-23 17:33:50,0,,,,en,,58008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
297,277,1131614226643005440,"All who sin apart from the law will also perish apart from the law, and all who sin under the law will be judged by… https://t.co/CS5vhDne6L",276,,2019-05-23 17:33:50,0,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
298,278,1131614226638888960,"RT @FCBarcelona: ☕ Messi, what else? 🤔 https://t.co/zNyfBdVmgp",277,,2019-05-23 17:33:50,0,,,,en,,3262,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
299,279,1131614226634510336,@NotableDesister @63_susan Sounds a little Alex Jonesesque.,278,,2019-05-23 17:33:50,2,NotableDesister,1131598543171538944,1092082079381315587,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
300,280,1131614226647257088,"Was gonna take tomorrow off work, but then a coworker asked me to cover his court. Great.",279,,2019-05-23 17:33:50,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
301,281,1131614226643075072,RT @havi: VITAL UPDATE: my road runner porch-buddy used to run away if I wanted a pic but now when he catches a lizard he KNOCKS ON MY DOOR…,280,,2019-05-23 17:33:50,0,,,,en,,7825,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,,
302,282,1131614226613755904,@manuels_18 Waiting -,281,,2019-05-23 17:33:50,1,manuels_18,1131597319235866625,3280364796,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
303,283,1131614226638942208,RT @tishaasaurus: I’m this old. https://t.co/wBbEHuD4Oa,282,,2019-05-23 17:33:50,0,,,,en,,30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
304,284,1131614226613768193,@IYC @RahulGandhi Salute sir for your hard work,283,,2019-05-23 17:33:50,0,IYC,1131545441869471745,16293020,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
305,285,1131614226643148803,RT @SanaKha00579151: @imranhworld Watching u right now on Atv #imranhassan https://t.co/ZFcaxrh2rM,284,,2019-05-23 17:33:50,0,,,,en,,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,43.0,imranhassan
306,286,1131614226622156800,2 last pour scrim w/ Boody Rynner,285,,2019-05-23 17:33:50,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
307,287,1131614226647343104,RT @chu_jpeg: Doodle Doodle ~~ https://t.co/DqpIWvSoEU,286,,2019-05-23 17:33:50,0,,,,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
308,288,1131614226643116033,RT @FINALLEVEL: Here’s a Crazy idea… Mind your business Bitch. https://t.co/k0Cuk1spyh,287,,2019-05-23 17:33:50,0,,,,en,1131577897960054785,44029,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
309,289,1131614226630549504,"@dj_M573 lel, doesn't really help me that there's a lot to choose from here &lt;w&gt;",288,,2019-05-23 17:33:50,0,dj_M573,1131612249272049664,715979658664288256,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
310,290,1131614226634682385,RT @BeyLegion: Just listen. https://t.co/aupOZxVTaa,289,,2019-05-23 17:33:50,0,,,,en,,6495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
311,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,44.0,southbeach
312,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,45.0,miami
313,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,46.0,tipdrill
314,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,47.0,miamibeach
315,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,48.0,tx
316,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,49.0,florida
317,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,50.0,instagram
318,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,51.0,losangeles
319,291,1131614226626285569,"SUBSCRIBE NOW! @TipDrillMag
#SouthBeach #Miami #TIPDRILL #MiamiBeach #TX #Florida #Instagram #LosAngeles #Trending… https://t.co/1AAbLWLO4d",290,,2019-05-23 17:33:50,1,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,52.0,trending
320,292,1131614226634674176,@juana_oj_ Obvio🙌🏼💃🏻 https://t.co/qvkO3CSL1H,291,,2019-05-23 17:33:50,5,juana_oj_,1131602980627779586,877695019712475136,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
321,293,1131614230828896256,Oh God 🤦🏻‍♀️,292,,2019-05-23 17:33:51,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
322,294,1131614230833029120,"RT @CharlieDaniels: Hey Nancy
The botox is supposd to be injected, not ingested 
May cause hallucinations if swallowed
By the way have you…",293,,2019-05-23 17:33:51,0,,,,en,,663,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
323,295,1131614230828986368,The Peachtree - Id.,294,,2019-05-23 17:33:51,0,,,,en,,0,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",False,,
324,296,1131614230841634817,RT @n2sc4r: Lost a good friend last night after his battle with cerebral cancer. He lived through health issues and disabilities throughout…,295,,2019-05-23 17:33:51,0,,,,en,,6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
325,297,1131614230845698053,RT @StormiVibes: For those of u who keep saying cheating is normal....its not. The reality is that somebody who truly loves u will NEVER ch…,296,,2019-05-23 17:33:51,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
326,298,1131614230824857601,@Kr88s_ True,297,,2019-05-23 17:33:51,4,Kr88s_,1131611613033713664,719097887569776640,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
327,299,1131614230841647104,RT @Deecarr_: This one meme just shit on the entire planet https://t.co/51XzomcC6Y,298,,2019-05-23 17:33:51,0,,,,en,,362629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
328,300,1131614230829047810,India is with you as well..,299,,2019-05-23 17:33:51,0,,,,en,1131594376738725888,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
329,301,1131614230833246209,"RT @someboysmother: 2yo: What you are doing Daddy?

Husband: Taking a shower

2: Why?

H: I'm hoping it will loosen up my back a little bit…",300,,2019-05-23 17:33:51,0,,,,en,,30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
330,302,1131614230837383168,RT @LORAFRIMANEE: cartinese &gt;&gt;&gt; https://t.co/zqjqBku06G,301,,2019-05-23 17:33:51,0,,,,en,,25028,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
331,303,1131614230833188865,RT @davidmirabellaa: THIS SHIT BROUGHT ME LIFE B @QuantumLemons77 https://t.co/YFBBRLMA50,302,,2019-05-23 17:33:51,0,,,,en,1131330815684730880,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
332,304,1131614235019042816,"RT @LowIifee: Being rude to waiters, cleaners or costumer service assistants is very telling of someone’s character",303,,2019-05-23 17:33:52,0,,,,en,,50883,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
333,305,1131614235031564288,@tpinnock Exactly.,304,,2019-05-23 17:33:52,1,tpinnock,1131613990898098176,16977758,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
334,306,1131614235039944709,"RT @DevanRosebutt: You all keep asking HOW I got my #twink #cunt so huge, how I #prolapse so big. I just do this every day, sometimes 2x a…",305,,2019-05-23 17:33:52,0,,,,en,,59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,53.0,twink
335,306,1131614235039944709,"RT @DevanRosebutt: You all keep asking HOW I got my #twink #cunt so huge, how I #prolapse so big. I just do this every day, sometimes 2x a…",305,,2019-05-23 17:33:52,0,,,,en,,59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,54.0,cunt
336,306,1131614235039944709,"RT @DevanRosebutt: You all keep asking HOW I got my #twink #cunt so huge, how I #prolapse so big. I just do this every day, sometimes 2x a…",305,,2019-05-23 17:33:52,0,,,,en,,59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,55.0,prolapse
337,307,1131614235019100160,RT @LucyFeather1: Fact: your boyfriend knows who your real and fake friends are before you do,306,,2019-05-23 17:33:52,0,,,,en,,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
338,308,1131614235006578691,RT @PatTheBerner: CNN is desperate to make Kamala happen. They just said a good sign for Kamala is that some small donors who give to sever…,307,,2019-05-23 17:33:52,0,,,,en,,217,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,
339,309,1131614226643128321,Highlight 14 | #فورتنايت https://t.co/78NAPB4BgN,308,,2019-05-23 17:33:50,34,,,,en,,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,56.0,فورتنايت
340,310,1131614235035721728,"RT @RidiculousDak: If any TikTok could cure someone’s depression, this is definitely the one https://t.co/UMCO14TdJA",309,,2019-05-23 17:33:52,0,,,,en,,68263,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
341,311,1131614235002327042,@janagram80 It's a great name! 🦄,310,,2019-05-23 17:33:52,2,janagram80,1131610060067672064,38230712,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
342,312,1131614235031687170,RT @AkshayKatariyaa: The best thing about Kerala people is they are saying that they have 100% literacy so BJP never won and Gujarat litera…,311,,2019-05-23 17:33:52,0,,,,en,,285,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
343,313,1131614235027361792,RT @MsfFlynnerland: @hottboddz @lacerci65 @SportsBraa @Freedom2713 @wwwillstand @Aug1405 @Fancy2Nancy3 @JanetTxBlessed @dyro874 @NJ_2_FL @s…,312,,2019-05-23 17:33:52,0,,,,en,,4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
344,314,1131614235031724033,"RT @BrownsTherapy: Man, That Wind Is Really Strong Out There, Huh @BeauBishop ? @NathanZegura @Browns_Daily 😂😂😂 https://t.co/gDyk2CzWg7",313,,2019-05-23 17:33:52,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
345,315,1131614235019087873,@ThePeoplesBaron It would indeed. Pizza dough  = Italian tortillas. It’s just a regional difference in the practice of this new faith.,314,,2019-05-23 17:33:52,1,ThePeoplesBaron,1131612975968792578,4840321108,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
346,316,1131614235040133120,"@Srishti__S I guess it was just a mere guess! 😄 
Nothing more than that.",315,,2019-05-23 17:33:52,1,Srishti__S,1131560103369269249,1106812150977171456,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
347,317,1131614235006517248,RT @joegooding: The use of executive privilege by a @POTUS is not obstruction of justice @LuisMiranda. It’s a legitimate function used to p…,316,,2019-05-23 17:33:52,0,,,,en,,250,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,,
348,318,1131614235006558208,BARS!!!💥,317,,2019-05-23 17:33:52,0,,,,en,1131608618737000450,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
349,319,1131614235002363905,And i'ts here to stay,318,,2019-05-23 17:33:52,0,,,,en,1131599175143944192,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
